Age,Nationality,Potential,Club,Value,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
3,31,1,325,1,3,1,1.0,3.0,3.0,6,5,19,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,4,3,3,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,2,4,4,4,3,1,1,1,1,1
4,55,3,52,1,3,1,3.0,3.0,2.0,6,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,4,2,3,4,4,4,4,4,4,4,3,4,4,4,3,5,5,3,3,3,4,4,5,5,1,1,1,1,1
3,121,1,171,1,3,1,1.0,3.0,3.0,8,8,21,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,2,4,3,2,4,3,4,4,2,2,2,1,1,1,1,1
2,20,2,195,1,4,1,1.0,4.0,3.0,8,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,1,1,1,1,1
3,31,1,383,1,3,1,1.0,2.0,4.0,7,5,21,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,3,2,1,1,1,1,1,1
1,55,3,418,1,4,1,2.0,3.0,3.0,6,5,19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,2,3,4,4,4,4,4,4,4,4,5,5,5,3,5,5,3,4,3,4,4,5,4,1,1,1,1,1
2,121,3,496,1,3,1,1.0,3.0,2.0,6,5,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,4,4,3,4,2,2,3,4,4,4,4,4,3,4,4,4,4,3,5,4,3,3,2,4,4,4,4,1,1,1,1,1
1,57,4,55,1,2,1,1.0,3.0,3.0,8,2,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,4,3,2,2,4,4,5,4,4,3,4,3,3,4,4,2,1,4,3,3,3,3,1,1,1,1,1,1,1
1,137,3,56,1,1,1,1.0,3.0,2.0,8,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,1,4,4,2,2,2,2,2,4,4,4,3,4,3,2,4,4,4,1,4,4,2,2,2,3,4,4,4,1,1,1,1,1
1,114,3,621,1,3,0,1.0,4.0,5.0,8,2,23,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,2,4,4,5,4,4,4,5,4,4,4,4,4,3,3,4,2,3,2,3,4,4,3,4,2,2,2,1,1,1,1,1
4,13,2,212,1,3,0,3.0,3.0,2.0,2,5,1,4,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,3,3,4,4,4,4,4,4,4,4,3,4,5,3,4,4,4,4,3,3,4,4,4,4,4,1,1,1,1,1
1,71,3,233,1,3,1,1.0,4.0,3.0,7,2,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,3,2,3,3,4,3,2,2,2,1,1,1,1,1
2,55,2,400,1,3,1,1.0,4.0,2.0,8,2,9,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,4,2,3,4,4,3,4,3,4,4,4,4,4,5,3,5,4,3,4,3,4,4,4,4,1,1,1,1,1
4,117,1,455,1,3,0,1.0,3.0,3.0,6,8,6,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1,1,1,1,1
1,155,2,472,1,3,1,1.0,3.0,3.0,2,2,16,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,3,4,3,4,4,4,4,4,4,3,1,1,1,1,1
2,46,1,468,1,3,1,1.0,3.0,4.0,7,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,5,4,4,4,3,4,3,4,3,3,4,4,4,4,3,3,3,1,1,1,1,1
2,142,2,242,1,2,1,1.0,3.0,2.0,6,5,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,4,3,3,2,2,2,3,3,4,4,3,4,3,3,4,4,5,3,4,4,2,2,3,4,4,4,4,1,1,1,1,1
2,100,2,486,1,4,1,1.0,4.0,3.0,6,5,19,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
1,112,3,358,1,3,0,1.0,3.0,4.0,8,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
1,59,4,297,1,3,1,1.0,3.0,3.0,2,5,9,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,2,4,2,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,2,4,4,4,3,1,1,1,1,1
3,20,2,261,1,3,1,1.0,4.0,3.0,1,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,5,4,5,4,4,1,4,4,4,4,2,2,2,1,1,1,1,1
3,20,1,41,1,2,1,1.0,2.0,2.0,8,5,7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,3,2,3,3,3,4,3,3,4,3,4,5,3,4,3,4,4,2,3,3,3,4,4,4,1,1,1,1,1
3,59,1,330,1,3,1,2.0,4.0,3.0,8,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,2,2,1,1,1,1,1
4,13,1,333,1,3,1,1.0,3.0,3.0,2,2,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
1,120,3,354,1,2,1,1.0,3.0,2.0,0,2,16,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,3,3,2,3,4,5,5,4,4,4,2,4,4,4,2,3,4,3,3,2,4,3,4,4,1,1,1,1,1
3,137,1,417,1,3,1,1.0,3.0,3.0,0,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,5,3,3,2,1,1,1,1,1
2,107,1,242,1,4,1,1.0,3.0,3.0,2,8,16,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,5,4,4,3,4,4,5,4,4,4,4,3,3,3,4,4,4,4,1,1,1,1,1
3,112,1,367,1,2,1,1.0,3.0,2.0,0,5,14,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,2,2,3,4,5,5,4,4,4,3,4,5,4,2,4,4,3,3,3,3,4,4,4,1,1,1,1,1
3,6,2,75,1,3,1,2.0,4.0,4.0,1,2,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,1,4,4,4,4,2,2,2,1,1,1,1,1
3,6,1,157,1,3,0,1.0,3.0,3.0,8,5,6,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,3,3,4,4,4,5,4,5,4,5,5,3,4,4,4,4,3,3,3,4,4,4,1,1,1,1,1
3,126,2,427,1,4,0,1.0,3.0,3.0,8,2,14,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,4,4,4,4,3,4,5,4,3,4,4,3,4,3,4,4,4,4,1,1,1,1,1
1,137,3,476,1,2,0,1.0,3.0,3.0,2,5,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,4,4,4,4,4,3,4,4,3,4,3,3,3,2,4,4,3,3,3,3,3,1,1,1,1,1
2,77,2,382,1,3,1,1.0,4.0,3.0,6,5,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,3,4,4,4,4,5,4,5,4,4,4,2,4,4,4,3,4,4,4,4,4,4,1,1,1,1,1
3,137,2,110,1,4,1,1.0,3.0,3.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,3,3,5,3,4,4,5,4,4,5,4,5,4,3,4,3,4,3,1,1,1,1,1
1,59,2,174,1,3,1,1.0,3.0,3.0,8,2,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,3,4,4,3,3,1,1,1,1,1
3,117,1,480,1,3,1,1.0,3.0,3.0,2,8,16,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,2,4,4,5,5,4,4,4,3,4,5,3,3,4,3,4,3,2,4,4,4,4,1,1,1,1,1
4,151,1,585,1,4,1,1.0,4.0,4.0,8,2,11,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,3,4,4,3,4,4,4,4,4,4,3,1,1,1,1,1
3,31,1,429,1,3,1,1.0,3.0,3.0,2,2,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,3,4,4,2,2,3,1,1,1,1,1
3,13,2,561,1,4,0,1.0,4.0,3.0,8,2,8,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,5,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,3,1,1,1,1,1
3,2,2,574,1,3,1,2.0,2.0,3.0,2,2,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,4,5,2,4,4,4,4,2,2,1,1,1,1,1,1
2,9,2,347,1,3,0,1.0,3.0,2.0,8,5,8,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,3,4,4,4,4,4,3,1,1,1,1,1
2,46,2,79,1,4,1,1.0,4.0,3.0,2,5,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
4,6,3,382,1,4,1,3.0,4.0,3.0,6,5,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,1,1,1,1,1
4,20,1,132,1,4,1,1.0,4.0,2.0,2,2,19,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,5,4,5,3,4,5,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
2,46,2,544,1,3,1,2.0,3.0,4.0,2,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,4,4,2,4,3,5,4,4,4,4,5,5,5,4,5,4,3,4,3,4,2,2,4,4,3,4,2,2,2,1,1,1,1,1
2,44,3,340,1,3,1,3.0,5.0,4.0,2,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,2,4,4,4,4,2,2,2,1,1,1,1,1
2,137,3,234,1,4,1,1.0,4.0,3.0,5,5,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
1,124,2,292,1,1,1,1.0,3.0,2.0,6,2,7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,4,4,2,3,2,2,4,4,3,3,3,4,3,3,4,3,4,2,3,4,2,2,2,4,4,4,4,1,1,1,1,1
1,55,3,17,1,2,1,1.0,3.0,3.0,2,2,25,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,4,3,3,3,4,3,3,3,4,4,4,4,4,4,3,4,4,3,3,3,1,4,3,4,3,2,1,1,1,1,1,1,1
2,137,3,182,1,2,1,1.0,3.0,3.0,2,2,16,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,2,3,4,4,4,4,4,4,3,3,4,3,2,4,4,3,3,2,3,4,4,4,1,1,1,1,1
3,46,1,570,1,3,1,2.0,3.0,3.0,0,2,21,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,4,3,4,3,3,3,4,5,4,5,4,5,4,4,4,3,4,4,2,4,3,4,4,3,3,3,1,1,1,1,1
2,24,3,260,1,4,1,1.0,2.0,3.0,5,2,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,3,4,4,4,4,3,4,4,4,4,5,5,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1
2,112,2,585,1,4,1,1.0,3.0,3.0,8,5,19,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,5,4,5,4,5,4,3,5,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
2,158,2,117,1,3,1,1.0,3.0,3.0,1,2,21,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,4,3,3,3,4,4,2,3,4,5,5,5,4,5,4,4,4,2,4,3,1,4,3,4,3,2,1,1,1,1,1,1,1
4,77,1,592,1,2,1,1.0,3.0,2.0,8,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,4,3,1,3,3,2,3,3,4,4,4,4,3,4,5,3,5,1,4,4,2,2,4,3,4,4,4,1,1,1,1,1
3,130,1,555,1,3,0,1.0,3.0,3.0,8,5,2,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,1,1,1,1,1
3,46,2,52,1,4,1,3.0,3.0,3.0,0,5,13,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,2,2,1,1,1,1,1
1,31,4,183,1,3,1,1.0,3.0,4.0,8,5,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,3,3,2,1,1,1,1,1
3,55,1,348,1,4,1,1.0,3.0,3.0,0,5,16,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
1,46,2,632,1,2,1,1.0,4.0,3.0,8,5,23,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,2,2,3,3,2,2,2,3,3,4,4,3,3,4,3,2,3,4,5,5,4,3,4,4,4,4,4,3,2,1,4,3,4,3,2,1,2,1,1,1,1,1
3,129,1,187,1,3,0,1.0,3.0,2.0,8,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,1,1,1,1,1
3,46,2,633,1,4,1,2.0,3.0,4.0,2,8,21,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,5,5,5,4,4,4,5,4,5,4,4,2,4,4,4,4,3,3,3,1,1,1,1,1
3,33,2,370,1,3,1,1.0,4.0,4.0,1,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,4,5,5,5,4,4,5,5,4,4,4,4,2,4,4,3,4,2,2,1,1,1,1,1,1
2,107,1,296,1,3,0,1.0,3.0,3.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,5,4,4,3,3,4,4,4,4,2,3,3,1,1,1,1,1
3,20,1,322,1,3,0,1.0,4.0,4.0,1,5,11,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,2,1,1,1,1,1
3,117,1,223,1,4,1,1.0,4.0,3.0,2,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,4,4,4,5,3,4,4,4,4,2,2,2,1,1,1,1,1
2,55,2,119,1,2,1,1.0,4.0,3.0,8,2,8,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,2,3,3,4,2,2,3,4,4,4,2,2,2,1,1,1,1,1
3,31,1,181,1,2,1,1.0,3.0,2.0,8,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,2,4,3,2,2,2,2,3,3,4,4,3,4,4,4,4,4,4,2,4,4,2,3,3,3,4,4,4,1,1,1,1,1
4,121,1,449,1,3,0,1.0,3.0,2.0,8,5,7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,3,3,2,3,4,4,4,4,4,3,4,4,4,4,3,4,4,2,3,3,4,4,4,4,1,1,1,1,1
2,142,1,649,1,3,1,1.0,4.0,3.0,6,2,13,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,2,4,3,4,3,3,3,4,5,5,5,4,4,4,4,4,4,3,4,3,3,4,3,4,3,2,2,1,1,1,1,1
3,39,2,501,1,2,1,1.0,2.0,2.0,6,5,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,2,2,3,3,4,4,3,4,3,3,4,4,5,3,4,4,3,3,3,3,4,4,4,1,1,1,1,1
5,80,1,341,1,4,1,2.0,3.0,3.0,8,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,1,1,1,1,1
4,78,2,123,1,1,1,1.0,3.0,2.0,8,5,7,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,4,3,1,3,2,1,3,3,3,3,2,4,2,3,4,3,5,1,5,4,2,2,1,4,4,4,4,1,1,1,1,1
3,135,1,335,1,2,1,1.0,3.0,2.0,6,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,3,4,3,2,3,2,2,3,4,3,4,3,4,2,3,4,4,4,2,4,4,2,3,2,4,4,4,4,1,1,1,1,1
3,55,2,458,1,4,1,1.0,3.0,3.0,2,5,24,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1
4,20,3,418,1,3,1,2.0,2.0,2.0,5,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,5,4,3,3,2,3,4,4,3,3,3,4,3,4,5,5,5,2,5,5,2,3,3,4,4,5,4,1,1,1,1,1
5,35,3,121,1,5,1,3.0,4.0,3.0,0,5,16,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,4,4,4,4,5,4,3,5,4,4,5,5,5,5,4,4,4,4,4,5,4,4,4,4,5,5,4,5,5,5,4,4,4,1,1,1,1,1
2,137,2,171,1,2,0,1.0,3.0,2.0,8,5,6,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,2,3,3,2,3,3,3,3,4,5,4,4,4,5,4,4,5,2,3,4,4,3,3,2,3,3,4,4,1,1,1,1,1
1,129,2,540,1,3,1,1.0,3.0,3.0,2,5,8,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,3,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,4,3,4,3,4,3,1,1,1,1,1
4,6,1,50,1,3,0,1.0,2.0,3.0,7,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,3,2,2,1,1,1,1,1
2,137,2,435,1,4,0,2.0,3.0,4.0,2,5,6,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,5,4,3,4,5,4,4,5,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
2,20,2,423,1,3,1,1.0,3.0,2.0,6,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,4,4,3,4,3,3,4,4,4,3,4,4,4,4,3,3,4,4,4,1,1,1,1,1
3,104,1,527,1,3,1,1.0,3.0,3.0,8,5,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,4,3,4,4,4,4,1,1,1,1,1
1,121,3,214,1,4,1,3.0,4.0,3.0,0,5,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,5,4,4,4,4,4,4,4,4,1,1,1,1,1
3,35,2,61,1,3,1,3.0,4.0,3.0,0,2,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,3,4,3,5,4,4,4,3,2,2,1,1,1,1,1
4,117,1,514,1,4,1,2.0,4.0,3.0,6,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
2,2,2,93,1,3,1,1.0,4.0,3.0,1,5,13,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,3,2,3,4,4,4,3,2,2,1,1,1,1,1
